Exercise_Freq,Diet_Quality,Stress_Level,Sleep_Hours,Cluster,PCA1,PCA2,Cluster_Label,short_descriptions
4,0,2,8.9,0,-3.526017196630302,0.9535922878523149,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,8,6.4,1,2.240125147308813,-3.3888030752677194,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,5,7.6,0,-0.5367587404291863,0.7788226689487372,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,9,5.0,1,3.5890707318408506,3.521080651313645,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,1,4.2,2,-4.654011175800729,-1.0437566386121395,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,2,4,9.2,2,-1.6491481678229976,-1.156919628073891,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,3,8,6.3,1,2.3231896468678563,-1.4084252612531967,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,9,8.5,1,3.2489525293325023,-3.4181368968210037,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,9,6.0,1,3.343140071434931,-1.4496801470457648,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,10,8.5,1,4.224616526126649,-3.4869255349372095,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,1,6.4,0,-4.5596816122020964,0.9628799589235104,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,2,1,5.2,2,-4.770797426782545,-3.0396582856693755,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,7,8.0,1,1.348226037763144,-1.3253877588967884,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,6,8.4,2,0.23758514964502542,-3.269670488959374,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,7,8.0,1,1.2417938608350738,-3.3223866646732527,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,2,8,6.8,1,2.4396967147530564,0.5994418775641432,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,6,4.4,2,0.22561969791599967,-3.3101781367207037,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,10,5.4,1,4.338743247846928,-1.5098394970803721,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,10,5.9,1,4.227134033891984,-3.5062897734972225,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,10,6.6,1,4.58782322290741,3.4808785967194837,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,7,8.7,1,1.2299704306022514,-3.3247144646741713,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,7,6.8,0,1.6084290553670133,3.6534092706637833,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,7,3.8,1,1.335281015248067,-1.3681787791382163,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,2,3.1,0,-3.394776484033685,3.8828728445941683,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,3,6.0,0,-2.3896567828577915,3.8575127111206453,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,10,6.2,1,4.601116009319309,3.4866314554405498,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,9,7.5,1,3.5936894026744906,3.5444630054742388,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,1,4.8,0,-4.4078699130984,3.9401113377474224,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,2,8,4.9,1,2.2175264384294264,-3.4162479725497166,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,7,7.7,1,1.4608148225041395,0.6733458900001601,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,6,9.0,0,0.6282884092354291,3.7369954023798067,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,1,4.1,2,-4.6545009611937544,-1.0448983248521886,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,2,9,5.8,1,3.3269085726648786,-1.4622831232071245,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,2,8.7,2,-3.755113049256497,-3.0530084998619733,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,10,8.4,1,4.436991094589766,0.5059305903756703,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,5,5.6,0,-0.5694323402657018,0.7405095386258647,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,9,8.7,1,3.6148187553748006,3.568482844036088,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,8,7.1,1,2.334733894004062,-1.3941319694921739,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,10,8.0,1,4.336225740081593,-1.4904752585203596,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,4,5.9,2,-1.771743262720916,-3.1915941797719727,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,0,8,7.4,0,2.6175356204873186,3.612109957350395,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,3,9,5.3,1,3.3168336817077506,-1.4731513562480003,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,5,6.2,0,-0.39159343453144047,3.7531776184121166,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,1,6.6,0,-4.551076077424044,0.9703231332442397,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,6,7.2,0,0.6042203441769649,3.7061254463776625,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,4,10.6,0,-1.3762107300004622,3.8515612437279567,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,6,10.8,2,0.2645919270616428,-3.231950415516936,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,1,6.4,2,-4.757294038074236,-3.0207982489481564,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,4,9.2,0,-1.5350900269029264,0.8452390795432048,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,5,5.3,0,-0.5632757324527784,0.7422442817463488,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,6,7.6,0,0.6138054497410685,3.715851993178489,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,5,6.0,2,-0.6510274836456684,-1.236443216668511,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,2,2,6.3,0,-3.394355279440865,3.909087200594476,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,3,3,11.0,0,-2.540067706582616,0.9087790607771389,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,3,5,6.4,2,-0.7783784109776386,-3.244354783006672,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,7,6.0,1,1.23199815297456,-3.345220389474233,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,4,5.5,0,-1.5684640144288782,0.792677084980129,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,6,5.8,0,0.5897373846826053,3.6849820371763458,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,9,4.9,1,3.322500504127648,-1.4725582993675657,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,10,7.3,1,4.241616993386344,-3.4851463642959053,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,7,7.3,0,1.6032520183401413,3.6539579000233986,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,3,7.5,2,-2.6407644802905827,-1.112699457879149,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,2,5,7.0,0,-0.5549493807713421,0.7616529478271818,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,9,6.1,1,3.58683240717213,3.5284793981135523,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,5,6.0,2,-0.6662794116296702,-1.246762820349773,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,1,3,7.2,0,-2.3837793581414837,3.8712129460012332,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,8,6.9,1,2.234948110281941,-3.3882544459081054,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,7,6.0,1,1.4524884708227024,0.6539372239193266,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,5,6.6,2,-0.7545209482155846,-3.2265920050046812,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,0,5,9.3,2,-0.7412967426038914,-3.1957664765233575,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,1,1,10.0,0,-4.3671491446770645,4.009798625911232,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,8,6.7,1,2.439206929360031,0.5983001913240944,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,6,5.9,0,0.5902271700756305,3.686123723416395,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,5,6.9,2,-0.6466194151084368,-1.22616804050807,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,2,7,8.7,1,1.4504607484503937,0.674443148719388,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,2,6.9,2,-3.7639291863309587,-3.0735588521828556,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,3,7.5,2,-2.7548226212106544,-3.114858165496244,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,9,6.0,1,3.229081930514859,-3.45183885466286,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,5,5.2,0,-0.4117432164456982,3.731441152330365,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,6,8.1,0,0.6086284127141957,3.7164006225381034,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,8,7.3,0,2.6170458350942916,3.610968271110347,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,1,3,8.0,0,-2.539509340389384,0.8848480772569296,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,1,4.4,0,-4.561851356070608,0.9452060359631611,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,1,4,9.7,0,-1.5326410999377984,0.8509475107434499,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,2,2,7.4,0,-3.548615905509689,0.9261473905703181,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,1,9,4.3,1,3.3271877557614946,-1.474248614967229,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,4,8.5,2,-1.7437569145182472,-3.1515907338494364,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,9,6.4,1,3.5883017633512075,3.5319044568336992,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,7,7.0,0,1.6170345901450647,3.660852444984513,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,1,7,6.3,1,1.3398996860817078,-1.3447964249776216,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,1,6.9,2,-4.754845111109107,-3.0150898177479113,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,2,6.9,2,-3.756303222338958,-3.068399050342225,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,7,4.5,1,1.3387095129992463,-1.360186975457873,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,5,8.3,0,-0.5409562066700078,0.7816546707884502,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,7,7.2,1,1.2455015416828683,-3.326360352753014,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,3,7.7,0,-2.540978696568461,0.8814230185367826,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,4,7.2,0,-1.4004893973553356,3.8075841097256586,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,8,7.5,0,2.610399441888344,3.6080918417498133,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,6,4.8,0,0.5924654947443493,3.678724976616486,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,9,5.8,1,3.608240942969058,3.540533744915298,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,6,7.1,2,0.2388439035276928,-3.2793526082393805,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,0,4,7.3,0,-1.5367699853784131,0.8287068428229039,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,3,7.6,0,-2.3894461805613814,3.8706198891207992,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,4,9.1,0,-1.391183474887848,3.82927614828659,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,7,6.9,0,1.6165448047520394,3.6597107587444637,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,8,7.5,1,2.3519449635601664,-1.379245620850716,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,2,7.1,2,-3.747697687560906,-3.060955876021496,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,9,6.6,1,3.346078783793086,-1.4428300296054706,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,7,6.7,1,1.4559169685738826,0.6619290275996699,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,3,7,5.8,0,1.5882792734527555,3.6316728045820317,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,10,6.8,1,4.239168066421216,-3.4908547954961504,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,4,6.7,2,-1.7525730515927087,-3.1721410861703188,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,7,6.8,1,1.2206645081347638,-3.3464065032351025,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,2,4.4,2,-3.662115680236529,-1.099942300566986,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,10,6.9,1,4.33846406475031,-1.497874005320268,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,3,5.7,2,-2.6495806173650447,-1.1332498102000312,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,3,2,6.9,2,-3.6651229733948885,-1.0817197482470222,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,0,5,5.4,0,-0.5475340190757505,0.7537055716676591,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,1,7.1,0,-4.381352921074809,3.976689724949811,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,2,6.6,0,-3.4005118872537885,3.907352457473991,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,6,6.1,1,0.3327522625335062,-1.2989303667040373,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,6,7.4,1,0.3314935086508388,-1.2892482474240308,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,8,7.6,1,2.3448087849611916,-1.3832637364512979,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,9,6.9,1,3.43110242492423,0.5421145293692482,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,2,9,7.9,1,3.443626242846488,0.5586911936103696,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,7,6.4,1,1.218705366562661,-3.3509732481952987,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,10,7.6,1,4.61559896881367,3.5077748646418665,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,1,6.9,2,-4.640786970189036,-1.012931110130816,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,4,5.5,2,-1.7660764403010178,-3.191001122891538,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,7,5.8,0,1.5882792734527555,3.6316728045820317,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
